channel_id,long_id,source,pred_Y,new_handle,new_title,new_description,old_handle,old_title,V1,V2,V3,V4,V5,V6,L1,L2,L3,L4,L5,L6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,R1,R2,DB1,DB2,DB3,DB4,DB5,N1,VPD1,VPD2,VPD3,VPD4,VPD5,VPW1,VPW2,VPW3,VPW4,VPW5,VPM1,VPM2,VPM3,VPM4,VPM5,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,pred_T2,pred_T7,pred_T9,pred_T8,pred_T14,pred_T11,pred_T13,pred_T6,pred_T5,pred_T1,pred_T3,pred_T12,pred_T4,pred_T10,unclassified,model,prompt_name,Y,X,S1
UC_mkx7L9GvgJ-TuizfC0mKw,UC_mkx7L9GvgJ-TuizfC0mKw,socialblade_baseline,0,,,,,,8,676829,6510.831683,49292.62819,233,1315188,0,1989,27.16336634,148.7903398,3,5487,0,88,1.995049505,7.755914145,0,403,37,1544,198.3118812,232.5014883,129,198,200,0,542,29.58706468,63.25838784,5,202,1,4,1.393103448,0.729312383,1,1,7,1.74137931,1.18042505,1,1,10,2.49382716,2.127930079,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2299,4220
UC_Nb9H1tVvWgEbJRwTEuNHw,UC_Nb9H1tVvWgEbJRwTEuNHw_socialblade_@sobregabrasil_@julianasalgueiroofc,socialblade,1,@julianasalgueiroofc,Juliana Silva - Shorts,"



",@sobregabrasil,Só Brega - Shorts,0,14052,1215.625,3455.174243,176.5,19450,0,273,25.9375,67.22744355,5.5,415,0,1,0.1875,0.403112887,0,3,0,61,39.1875,20.89088717,37,26,37,0,772,51.46666667,199.3295429,0,16,1,7,4,2.943920289,4,1,9,5.333333333,4.041451884,6,1,15,8,9.899494937,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4504,3030
UC_OQFCEx6qNYUKS1ahHe6Ng,UC_OQFCEx6qNYUKS1ahHe6Ng_socialblade_@Gmoff_yt_@Loko_off33,socialblade,1,@Loko_off33,LOKO - Videos,FOLLOW-ME 🥷🏼⬇️,@Gmoff_yt,G.M - Videos,5568,17311,11439.5,8303.554931,11439.5,22879,116,307,211.5,135.0573952,211.5,423,2,4,3,1.414213562,3,6,166,170,168,2.828427125,168,0,1,6,6,6,0,6,2,1,1,1,0,1,1,1,1,0,1,2,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4489,5760
UC_p7AQsfq6jCam-9Urvd-vA,UC_p7AQsfq6jCam-9Urvd-vA,socialblade_baseline,0,,,,,,0,141727,87128,44538.29143,94241,784152,0,1211,688,360.2634453,670,6192,0,688,221,231.630093,156,1989,0,601,328,167.8272922,311,6,92,2,55,20.125,18.23213411,13,9,1,1,1,0,1,1,2,1.125,0.353553391,1,1,3,1.8,1.095445115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2914,12600
UC_pfTKGuNPaSnq6NFkNsMow,UC_pfTKGuNPaSnq6NFkNsMow,socialblade_baseline,0,,,,,,628,628,628,0,628,628,32,32,32,0,32,32,11,11,11,0,11,11,61,61,61,0,61,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1143,1390
UC_PstqES0aQwJg7PGjAnVyg,UC_PstqES0aQwJg7PGjAnVyg,socialblade_baseline,0,,,,,,0,160719,5458.857143,27435.25863,30,191060,0,1100,45.71428571,200.1163737,1,1600,0,40,1.342857143,6.738575767,0,47,0,1475,124.8571429,263.159328,39,108,124,0,937,96.44117647,224.3531025,2,35,1,5,1.842105263,1.384965218,1,1,5,1.944444444,1.392087819,1,1,5,2.5,1.60527975,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4284,1070
UC_Q-NoW7tqKdjUGAO2RvYBg,UC_Q-NoW7tqKdjUGAO2RvYBg,socialblade_baseline,0,,,,,,6,27660,462.3180723,1602.583681,170,191862,0,342,14.90120482,25.48187522,9,6184,0,67,5.103614458,7.749480983,3,2118,20,27294,5143.086747,4600.660586,3551,146,146,0,103,10.26811594,16.98320201,4,415,1,3,1.072351421,0.278663354,1,1,6,1.62109375,0.859197286,1,1,19,3.672566372,2.794901218,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4705,2100
UC_QcmwFsgpDG7K7l9Fm5CMw,UC_QcmwFsgpDG7K7l9Fm5CMw,socialblade_baseline,0,,,,,,0,64,34.4,23.0716276,37,172,0,9,5.6,3.507135583,6,28,0,3,1.2,1.303840481,1,6,0,612,456.2,258.8169237,584,1,72,0,2,0.5,1,0,5,1,2,1.666666667,0.577350269,2,2,3,2.5,0.707106781,2.5,2,3,2.5,0.707106781,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3600,2430
UC_Qdfs7iE_3khDYIu4Nof8A,UC_Qdfs7iE_3khDYIu4Nof8A,socialblade_baseline,0,,,,,,0,20940,1340.111111,2530.929289,558.5,120610,0,1305,85.02222222,165.230991,48,7652,0,512,25.07777778,55.63085147,14,2257,0,10841,536.7,1673.254156,61,103,105,0,1627,34.65168539,175.8148627,4,90,1,3,1.071428571,0.302029851,1,1,6,1.525423729,1.134960613,1,1,11,3.214285714,2.514508167,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4860,11800
UC_rO_BFKHCpEnfrzdIAoOOg,UC_rO_BFKHCpEnfrzdIAoOOg,socialblade_baseline,0,,,,,,3837,1300422,168831.9697,283676.8193,74384,5571455,119,29299,3980.878788,5658.082172,2227,131369,2,840,89.75757576,149.790485,50,2962,18,283,166.1212121,89.07256788,176,15,129,0,129,13.46875,30.44189004,2,33,1,3,1.375,0.646898957,1,1,5,2.0625,1.340087062,1.5,1,8,3.666666667,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1229,28700
UC_ROHunKSZnolVtcjSC3xKw,UC_ROHunKSZnolVtcjSC3xKw,socialblade_baseline,0,,,,,,58,328695,20290.27632,36885.84343,10591.5,3084122,2,4249,176.5855263,404.5095541,95,26841,0,452,22.01973684,55.4243677,8,3347,5,2279,808.4210526,698.1139258,652,156,157,0,1068,31.16556291,103.5652728,1,152,1,6,1.52,1.058682238,1,1,16,2.082191781,2.453758029,1,1,22,3.619047619,4.547593204,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2008,2710
UC_s-NiYJXAlrFJdJkECth1A,UC_s-NiYJXAlrFJdJkECth1A,socialblade_baseline,0,,,,,,0,18545,5395.444444,7269.003716,1041,48559,0,377,87.77777778,131.0837307,15,790,0,14,3.888888889,5.555277771,2,35,0,3157,423.8888889,1030.163997,30,68,85,0,1449,258,491.4767833,59,9,1,2,1.125,0.353553391,1,1,2,1.125,0.353553391,1,1,2,1.125,0.353553391,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2834,4190
UC_sc5Wc4kSRnUVokvhidglg,UC_sc5Wc4kSRnUVokvhidglg_socialblade_@ChristinaMilianTinaTurnUp_@WackyDragonFilms,socialblade,1,@WackyDragonFilms,Wacky Dragon Films ,Wild and Wacky Movies made up by kids,@ChristinaMilianTinaTurnUp,Christina “Tina” Flores,0,134217,15677.92105,32603.60483,2176.5,595761,0,1689,191.7105263,336.5781631,47,7285,0,105,8.131578947,20.47961551,0,309,0,853,256.7105263,249.2930445,202,119,122,0,2054,98.21621622,339.3683786,7,38,1,4,1.310344828,0.660273119,1,1,6,1.583333333,1.138903617,1,1,10,2.375,2.473189574,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,1,1100,3830
UC_SNCHhwqOG6_TAZjWXqmoQ,UC_SNCHhwqOG6_TAZjWXqmoQ,socialblade_baseline,0,,,,,,828149,828149,828149,0,828149,828149,18912,18912,18912,0,18912,18912,888,888,888,0,888,888,310,310,310,0,310,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1703,1570
UC_ts3kTZgns8sUIzfzb3MRQ,UC_ts3kTZgns8sUIzfzb3MRQ_socialblade_@BVCETVS_@EVERYTHING_IS_TS,socialblade,1,@EVERYTHING_IS_TS,Nadesicola Lives - Videos,,@BVCETVS,L O V E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,314,1170
UC_WJZsTF4hkQjVDUxH9_3Rw,UC_WJZsTF4hkQjVDUxH9_3Rw,socialblade_baseline,0,,,,,,827,145198,25987,44441.60709,10371.5,311844,17,1053,202.25,297.1721647,105.5,2427,0,1536,199.5833333,426.8530636,63,2395,54,666,359.9166667,190.5148328,342,31,158,0,344,83.63636364,100.7722906,43,12,1,2,1.090909091,0.301511345,1,1,2,1.090909091,0.301511345,1,1,2,1.2,0.421637021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1525,1470
UC_x0iRZLBortWWiL7yHIHQg,UC_x0iRZLBortWWiL7yHIHQg,socialblade_baseline,0,,,,,,23,21583,1483.85,4814.624151,92,29677,0,258,30.2,76.63694313,1.5,604,0,44,4,9.700786729,1,80,13,3418,280.45,743.9307746,102.5,154,160,0,2676,245.1578947,615.4463839,32,20,1,2,1.111111111,0.323380833,1,1,4,1.428571429,0.851630627,1,1,4,1.538461538,0.967417922,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4956,1100
UC_YQ7vHadHuJ7dXan7aX0xw,UC_YQ7vHadHuJ7dXan7aX0xw_socialblade_@Quieresmilk_@JesuelLara,socialblade,1,@JesuelLara,Jesuel Lara,Aqui venimos a disfrutar 🤘🏾,@Quieresmilk,Quieresmilk,0,398655,5865.762115,32496.62175,198,1331528,0,21094,288.876652,1806.676441,6,65575,0,204,5.13215859,22.73355043,0,1165,0,2686,81.25991189,216.0745085,40,115,115,0,818,15.26548673,81.92972791,0,227,1,13,2.141509434,2.197135274,1,1,37,3.98245614,6.604898691,2,1,87,8.407407407,16.39713685,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,2072,11800
UC_z7B6d4OEXzzyZOtZAjaLQ,UC_z7B6d4OEXzzyZOtZAjaLQ_socialblade_@kayleighhlive_@Theuncagewrath,socialblade,1,@Theuncagewrath,Theuncagewrath,@,@kayleighhlive,CHANOM99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,3277,2430
UC_ZHEq_h9Yi5E24o2obp4Pw,UC_ZHEq_h9Yi5E24o2obp4Pw_socialblade_@WAXTUZ_@Ofosuhenetv1,socialblade,1,@Ofosuhenetv1,OFOSUHENE TV,,@WAXTUZ,Divine Word,0,315338,4830.06577,23825.31097,620,3231314,0,1545,18.82511211,102.7488985,4,12594,0,133,1.771300448,9.413171509,0,1185,0,11142,1347.307922,1296.110038,1078,169,172,0,2339,7.258982036,90.75507177,2,669,1,5,1.255159475,0.550629017,1,1,8,2.26779661,1.370044028,2,1,20,7.602272727,4.447754884,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4594,10400
UC_zuY7QipTwu9i64rtgvVeA,UC_zuY7QipTwu9i64rtgvVeA_socialblade_@weeatingforyou_@Porai.viajando,socialblade,1,@Porai.viajando,Viajando por aí ,"Explore o mundo com a gente! Aqui compartilhamos nossas aventuras, desde escapadas rápidas pertinho de casa até viagens inesquecíveis aos destinos mais distantes. 
Inspire-se, descubra e viaje com a gente! 🧳✈️🚗🏍️",@weeatingforyou,we eating for you,0,56292,3202.518519,10419.68219,138.5,172936,0,786,57.75925926,137.7043504,12.5,3119,0,238,22.62962963,47.54314676,2,1222,4,1224,395.8888889,315.9018636,327.5,119,122,0,1370,67.71698113,204.5978586,13,54,1,2,1.038461538,0.194183909,1,1,4,1.2,0.587753814,1,1,8,2,1.544219992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,2588,1310
UC--XpfZyDJhFDy9JraLUfoA,UC--XpfZyDJhFDy9JraLUfoA,socialblade_baseline,0,,,,,,0,67211,23755.66667,37688.02569,4056,71267,22,271,118.6666667,133.5078025,63,356,6,32,17,13.45362405,13,51,29,1335,492.6666667,730.7190523,114,5,140,52,101,76.5,34.64823228,76.5,3,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,499,1510
UC-2dN13qtdbtSG95JXCAORw,UC-2dN13qtdbtSG95JXCAORw,socialblade_baseline,0,,,,,,47,6286188,145957.2609,622232.6783,10772,36927187,0,17800,662.743083,1925.91281,98,167674,0,659,26.75889328,57.93552425,11,6770,12,676,227.3201581,72.04570494,229,82,179,0,468,9.420634921,36.77396298,2,253,1,5,1.171296296,0.47574684,1,1,8,2.258928571,1.523069067,2,1,22,5.382978723,5.518952293,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,5030,49400
UC-2uaYqVt2aBrOO3uROo58g,UC-2uaYqVt2aBrOO3uROo58g,socialblade_baseline,0,,,,,,49,405875,8871.540856,27474.82936,3054,2279986,3,2909,96.08949416,210.3192601,43,24695,0,49,1.789883268,4.139488616,0,460,10,12969,986.0661479,1683.439773,256,135,135,0,224,15.67578125,31.04658674,5,257,1,13,1.460227273,1.453511199,1,1,23,1.809859155,2.702594232,1,1,30,3.096385542,4.244406528,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3047,27200
UC-2YVTMKFDfN7KcnO-0TCrA,UC-2YVTMKFDfN7KcnO-0TCrA,socialblade_baseline,0,,,,,,186785,9031712,2111983.4,3870375.158,481686,10559917,994,66746,14800.2,29047.19197,2483,74001,28,2154,510.8,919.9525531,105,2554,106,609,358.6,209.726727,292,0,152,0,3,1.5,1.732050808,1.5,5,1,2,1.25,0.5,1,1,4,2.5,2.121320344,2.5,5,5,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,352,2730
UC-3uH_qsrPimSlzyNx7lV7w,UC-3uH_qsrPimSlzyNx7lV7w,socialblade_baseline,0,,,,,,659,45193,4664.790698,7270.466971,2174,200586,0,337,69.30232558,67.28352763,54,2980,4,149,32.6744186,32.57425285,21,1405,87,2037,892.6511628,444.9107928,907,16,153,0,60,11.5,14.40401367,5,43,1,2,1.023809524,0.15430335,1,1,5,1.482758621,0.828970517,1,1,8,3.307692308,2.056883378,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1619,1970
UC-4Etq4vpdAnTKldCxoJa9Q,UC-4Etq4vpdAnTKldCxoJa9Q,socialblade_baseline,0,,,,,,340,913895,28357.025,144019.8441,1618,1134281,7,17170,581.3,2703.914619,64.5,23252,0,1178,41.25,185.523618,6,1650,53,709,300.575,156.4688693,275.5,66,130,0,404,51.41025641,108.4218656,0,40,1,4,1.666666667,1.00722031,1,1,8,2,1.863782233,1,1,9,2.857142857,2.315736894,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1679,8770
UC-4XcadzA5Na097GbqJK_gw,UC-4XcadzA5Na097GbqJK_gw,socialblade_baseline,0,,,,,,231,1897200,41093.84536,206729.8114,7994,3986103,29,19021,745.814433,2649.631387,211,72344,0,444,37.59793814,52.63052421,23,3647,37,714,204.6804124,70.69646773,204,151,151,0,382,47.40625,68.85187428,28,97,1,16,1.227848101,1.716805076,1,1,16,1.366197183,1.822395885,1,1,17,1.644067797,2.412344059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,727,14400
UC-7u-bgnXI6OHPBMGxCUi_w,UC-7u-bgnXI6OHPBMGxCUi_w_socialblade_@chisteslatino_@eliseon,socialblade,1,@eliseon,Eliseo Nuñez ,Evg Eliseo Nuñez canal cristiano.,@chisteslatino,Chistes Latinos ,11,1603,550.5333333,431.5212141,469,33032,1,49,11.46666667,11.32039807,7,688,0,5,0.466666667,0.891896982,0,28,10,2681,182.5833333,469.872514,61,3,3,0,6,0.966101695,1.401552116,0,60,1,5,1.363636364,0.780307307,1,1,7,4.615384615,2.142368687,5,1,21,15,9.416297928,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1597,1910
UC-88ogbvWSuma4F0PU2cFSQ,UC-88ogbvWSuma4F0PU2cFSQ,socialblade_baseline,0,,,,,,8,189469,19048.53333,44443.32458,2210.5,571456,0,1204,137.4,260.5153513,22,4122,0,143,15.26666667,36.02483179,1.5,458,11,6669,700.8333333,1404.398339,226,119,151,0,830,123.5517241,228.1025124,42,30,1,2,1.153846154,0.367946484,1,1,3,1.2,0.5,1,1,5,1.578947368,1.070606758,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,981,2030
UC-92N8nVZVh4P3FrBOz556Q,UC-92N8nVZVh4P3FrBOz556Q,socialblade_baseline,0,,,,,,0,177,58.92307692,62.14561065,50,766,0,9,4.846153846,3.647970985,5,63,0,6,1.384615385,2.022311447,0,18,0,922,185.6153846,269.4273367,98,31,97,0,494,78.91666667,148.0211645,12.5,13,1,4,1.444444444,1.013793755,1,1,5,1.625,1.407885953,1,1,5,1.857142857,1.463850109,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2295,1700
UC-9fzkJ8mfU9n-DzKkf80ww,UC-9fzkJ8mfU9n-DzKkf80ww,socialblade_baseline,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2166,1270
UC-9LbAIfaSjVZqYm9aHLO_Q,UC-9LbAIfaSjVZqYm9aHLO_Q_socialblade_@MHFencingCompany_@xMHxx,socialblade,1,@xMHxx,xMHxx,,@MHFencingCompany,MH Fencing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,128,8040
UC-9uzFS3-T_zddYiUj0MzLg,UC-9uzFS3-T_zddYiUj0MzLg_socialblade_@alnapoiarkova5343_@aicha_magic,socialblade,1,@aicha_magic,Aicha | Магия AI | реальные фото и видео,"💗Aicha - Нейросеть, для создания любых фото и видео с твоим лицом 🤩

Для чего:
🤍Аватар
🤍Контент
🤍Фотосессия
🤍Визуализация образов

При регистрации ты получишь*:
✔️ 100 фотографий
✔️ более 100 готовых образов на выбор
✔️ Доступ к генерации по  описанию (промту)
✔️Оживление полученных фото!
* и это все всего 900₽

Канал с готовыми решениями 🤍 https://t.me/aicha_magic
Чат с работами подписчиков 
🤍 https://t.me/aicha_magic_chat
Ссылка на бот 
🤍 https://t.me/aicha_magic_bot?start=youtubeai


",@alnapoiarkova5343,Alёna Poiarkova,4,26946,1428.2,2762.908864,574,264217,0,26,0.448648649,2.60826671,0,83,0,112,2.12972973,8.739243851,0,394,5,3403,369.3891892,616.1045841,44,107,107,0,1549,17.40217391,126.5143081,1,185,1,10,1.4453125,1.099810963,1,1,12,3.557692308,3.095939539,2.5,1,30,9.736842105,9.206532133,7,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,2349,1870
UC-auZz-ZrtvK4PXYy5AMtxA,UC-auZz-ZrtvK4PXYy5AMtxA,socialblade_baseline,0,,,,,,82,7774169,86939.48241,577169.2874,7236.5,34601914,0,76017,838.3115578,4754.802662,159,333648,0,4043,103.5879397,388.435616,30,41228,9,1611,368.8065327,255.9618502,407,167,188,0,406,12.34005038,32.18864429,3,398,1,4,1.188059701,0.480619108,1,1,7,1.730434783,1.165903807,1,1,17,3.754716981,2.867922164,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2053,52800
UC-aw0m5goxbDIZPaffziWPA,UC-aw0m5goxbDIZPaffziWPA_socialblade_@crazyrunningmom_@Br_lag,socialblade,1,@Br_lag,Liz,,@crazyrunningmom,BLaGrasso - Videos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4482,2100
UC-aXMuwPy5d8p0TBcZrQl5w,UC-aXMuwPy5d8p0TBcZrQl5w,socialblade_baseline,0,,,,,,12098,12098,12098,0,12098,12098,22,22,22,0,22,22,2,2,2,0,2,2,9,9,9,0,9,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1524,2800
UC-AyTrfaD6Rk4V1OqkoIq8A,UC-AyTrfaD6Rk4V1OqkoIq8A,socialblade_baseline,0,,,,,,0,313893,17731.79459,36855.9539,4655,3280382,0,1240,129.8918919,161.7784287,71,24030,0,212,22.8,28.2969118,13,4218,0,1321,292.7081081,170.6597212,257,71,151,0,318,11.26086957,33.32973846,5,185,1,2,1.010928962,0.104254077,1,1,3,1.390977444,0.561850116,1,1,10,4.404761905,2.623156949,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,831,14300
